Scenario_ID,Flight,Scheduled Ha Block,Delay,From,To,Gate Nr.,Local Total,Actual_Window,D_s1_Unloading,D_s2_Transport,D_s3_Infeed,Total_Duration
2026-04-06_rep_3,EY57,14:05:00,67.0,15:39:00,16:17:00,B5  A,190.0,32.0,19.25,2.15,38.0,59.4
2026-04-06_rep_3,FH8014,21:17:00,7.0,21:35:00,21:36:00,B36 A,21.0,18.0,2.41,0.1,1.0,3.51
2026-04-06_rep_3,FI554,19:02:00,-17.0,18:59:00,19:02:00,A49 ,53.0,21.0,4.61,1.92,3.0,9.53
2026-04-06_rep_3,GQ800,19:11:00,2.0,19:22:00,19:24:00,A47 ,35.0,15.0,3.0,1.45,2.0,6.44
2026-04-06_rep_3,GQ850,16:03:00,-18.0,16:03:00,16:07:00,A56 ,18.0,31.0,1.32,1.88,4.0,7.2
2026-04-06_rep_3,IB597,17:30:00,-21.0,17:27:00,17:33:00,A43 ,87.0,23.0,8.31,1.39,6.0,15.69
2026-04-06_rep_3,IB601,01:06:00,-3.0,01:18:00,01:22:00,A45 ,70.0,21.0,5.55,1.72,4.0,11.27
2026-04-06_rep_3,IB603,04:36:00,-19.0,04:41:00,04:43:00,A47 ,73.0,30.0,5.51,1.62,2.0,9.13
2026-04-06_rep_3,JU272,02:28:00,-11.0,02:33:00,02:37:00,B14 A,34.0,19.0,3.24,0.08,4.0,7.33
2026-04-06_rep_3,KM420,01:20:00,-9.0,01:27:00,01:32:00,A51 ,142.0,21.0,12.06,1.7,5.0,18.76
2026-04-06_rep_3,LO231,04:42:00,6.0,04:59:00,05:01:00,A51 ,37.0,18.0,2.28,1.17,2.0,5.45
2026-04-06_rep_3,LO233,01:03:00,20.0,01:46:00,01:49:00,A60 ,73.0,26.0,5.22,1.69,3.0,9.92
2026-04-06_rep_3,LO235,15:35:00,-15.0,15:28:00,15:30:00,A46 ,15.0,18.0,1.16,1.71,2.0,4.88
2026-04-06_rep_3,LO237,18:36:00,-16.0,18:37:00,18:41:00,A43 ,8.0,23.0,0.55,1.58,4.0,6.13
2026-04-06_rep_3,LX780,20:20:00,-6.0,20:33:00,20:35:00,A45 ,65.0,24.0,6.04,1.46,2.0,9.5
2026-04-06_rep_3,LX786,14:56:00,-15.0,14:55:00,15:01:00,A43 ,22.0,20.0,1.4,1.88,6.0,9.28
2026-04-06_rep_3,LX788,00:40:00,4.0,01:00:00,01:04:00,A43 ,55.0,21.0,3.72,1.53,4.0,9.26
2026-04-06_rep_3,ME215,16:40:00,-11.0,16:39:00,16:58:00,B9  A,128.0,15.0,11.64,1.27,19.0,31.92
2026-04-06_rep_3,MI7214,16:27:00,-4.0,16:42:00,16:48:00,B28 A,157.0,26.0,14.09,0.09,6.0,20.18
2026-04-06_rep_3,MS725,20:51:00,42.0,21:45:00,21:57:00,B34 A,138.0,18.0,9.08,0.09,12.0,21.17
2026-04-06_rep_3,NH231,23:42:00,-40.0,23:14:00,23:39:00,B11 A,180.0,19.0,15.03,0.08,25.0,40.11
2026-04-06_rep_3,OS293,20:11:00,-6.0,20:17:00,20:19:00,A43 ,54.0,18.0,3.96,1.57,2.0,7.52
2026-04-06_rep_3,OS295,22:51:00,-6.0,22:58:00,22:59:00,A43 ,71.0,19.0,6.12,1.65,1.0,8.77
2026-04-06_rep_3,OS297,01:17:00,-1.0,01:34:00,01:37:00,A47 ,37.0,25.0,2.81,1.17,3.0,6.99
2026-04-06_rep_3,OU4456,01:53:00,11.0,02:23:00,02:27:00,A65 ,68.0,22.0,5.77,1.69,4.0,11.46
2026-04-06_rep_3,OU456,14:46:00,4.0,15:01:00,15:03:00,A49 ,5.0,17.0,0.34,1.78,2.0,4.12
2026-04-06_rep_3,QS1000,14:17:00,-14.0,14:12:00,14:14:00,A47 ,13.0,16.0,1.09,1.37,2.0,4.45
2026-04-06_rep_3,QS1002,00:52:00,4.0,01:13:00,01:14:00,A63 ,19.0,24.0,1.2,1.51,1.0,3.71
2026-04-06_rep_3,RO371,15:52:00,88.0,17:42:00,17:45:00,A50 ,23.0,29.0,2.26,1.75,3.0,7.01
2026-04-06_rep_3,SK1589,00:21:00,-15.0,00:20:00,00:23:00,A51 ,82.0,20.0,6.98,1.46,3.0,11.44
2026-04-06_rep_3,SK1593,20:41:00,19.0,21:14:00,21:16:00,A53 ,58.0,20.0,4.69,1.94,2.0,8.63
2026-04-06_rep_3,SK1595,00:36:00,14.0,01:06:00,01:09:00,A53 ,50.0,22.0,5.22,1.41,3.0,9.63
2026-04-06_rep_3,SK4743,16:46:00,-9.0,16:55:00,17:00:00,A52 ,13.0,24.0,1.08,1.58,5.0,7.67
2026-04-06_rep_3,SK4745,02:34:00,13.0,03:00:00,03:03:00,A51 ,67.0,17.0,5.11,2.02,3.0,10.13
2026-04-06_rep_3,SK589,16:25:00,-26.0,16:08:00,16:10:00,A43 ,42.0,19.0,3.44,1.43,2.0,6.87
2026-04-06_rep_3,SK593,15:48:00,-19.0,15:38:00,15:39:00,A51 ,10.0,17.0,0.97,1.52,1.0,3.49
2026-04-06_rep_3,SN204,11:05:00,1.0,11:24:00,11:53:00,B30 A,195.0,23.0,12.52,0.13,29.0,41.65
2026-04-06_rep_3,SN2096,02:03:00,33.0,02:57:00,02:59:00,B34 A,59.0,24.0,4.6,0.11,2.0,6.71
2026-04-06_rep_3,SN2104,14:59:00,-10.0,15:22:00,15:23:00,B11 A,9.0,37.0,0.68,0.11,1.0,1.79
2026-04-06_rep_3,SN2174,19:34:00,3.0,19:52:00,19:57:00,B29 A,57.0,19.0,4.18,0.11,5.0,9.29
2026-04-06_rep_3,SN2184,14:35:00,-6.0,14:52:00,14:53:00,B7  A,13.0,28.0,0.94,1.42,1.0,3.36
2026-04-06_rep_3,SN2258,19:32:00,5.0,19:49:00,19:52:00,A40 ,43.0,19.0,2.97,1.59,3.0,7.56
2026-04-06_rep_3,SN2260,01:50:00,79.0,03:32:00,03:35:00,A62 ,60.0,28.0,4.69,1.79,3.0,9.48
2026-04-06_rep_3,SN2268,14:29:00,-20.0,14:26:00,14:28:00,A54 ,8.0,21.0,0.75,1.97,2.0,4.72
2026-04-06_rep_3,SN2284,02:08:00,-2.0,02:24:00,02:28:00,A67 ,42.0,21.0,3.11,2.1,4.0,9.21
2026-04-06_rep_3,SN2288,14:50:00,-19.0,14:49:00,14:51:00,A53 ,3.0,23.0,0.22,1.81,2.0,4.03
2026-04-06_rep_3,SN2292,21:08:00,1.0,21:20:00,21:22:00,A48 ,44.0,14.0,4.86,1.52,2.0,8.38
2026-04-06_rep_3,SN2294,01:55:00,-4.0,02:02:00,02:05:00,A58 ,34.0,16.0,2.84,1.98,3.0,7.82
2026-04-06_rep_3,SN2318,02:04:00,122.0,04:38:00,04:41:00,A66 ,73.0,36.0,4.96,1.64,3.0,9.6
2026-04-06_rep_3,SN2372,23:54:00,-13.0,23:59:00,00:03:00,A42 ,53.0,22.0,4.55,1.36,4.0,9.9
2026-04-06_rep_3,SN241,11:54:00,4.0,12:17:00,12:43:00,B37 A,32.0,23.0,2.66,0.08,26.0,28.74
2026-04-06_rep_3,SN2548,01:13:00,-8.0,01:22:00,01:24:00,A48 ,52.0,20.0,3.3,1.73,2.0,7.04
2026-04-06_rep_3,SN2556,02:14:00,0.0,02:25:00,02:27:00,A45 ,23.0,15.0,1.8,1.54,2.0,5.34
2026-04-06_rep_3,SN2582,19:08:00,20.0,19:51:00,19:53:00,A52 ,63.0,26.0,6.4,1.66,2.0,10.06
2026-04-06_rep_3,SN2588,02:14:00,15.0,02:40:00,02:44:00,A64 ,72.0,15.0,4.88,1.75,4.0,10.63
2026-04-06_rep_3,SN2592,14:28:00,-19.0,14:27:00,14:29:00,A44 ,2.0,26.0,0.16,1.48,2.0,3.64
2026-04-06_rep_3,SN2608,16:16:00,-15.0,16:24:00,16:27:00,A42 ,32.0,29.0,2.48,1.59,3.0,7.07
2026-04-06_rep_3,SN2610,18:53:00,-22.0,18:47:00,18:49:00,A46 ,35.0,24.0,2.87,1.65,2.0,6.52
2026-04-06_rep_3,SN2612,19:46:00,-17.0,19:39:00,19:40:00,A60 ,27.0,16.0,2.37,1.49,1.0,4.87
2026-04-06_rep_3,SN2614,23:33:00,1.0,23:48:00,23:52:00,A56 ,17.0,17.0,1.35,1.97,4.0,7.31
2026-04-06_rep_3,SN2618,04:38:00,-1.0,04:48:00,04:49:00,A60 ,22.0,14.0,1.85,2.16,1.0,5.0
2026-04-06_rep_3,SN2624,18:59:00,-23.0,18:46:00,18:49:00,A54 ,29.0,19.0,2.71,1.65,3.0,7.36
2026-04-06_rep_3,SN2644,19:13:00,-6.0,19:26:00,19:29:00,A50 ,44.0,22.0,3.15,1.89,3.0,8.05
2026-04-06_rep_3,SN2650,02:01:00,3.0,02:21:00,02:26:00,A42 ,47.0,23.0,3.38,1.92,5.0,10.29
2026-04-06_rep_3,SN2714,18:53:00,-8.0,19:07:00,19:09:00,A44 ,41.0,30.0,3.58,1.78,2.0,7.36
2026-04-06_rep_3,SN2722,00:33:00,16.0,01:14:00,01:18:00,A54 ,63.0,28.0,4.21,1.68,4.0,9.89
2026-04-06_rep_3,SN2724,04:34:00,0.0,04:54:00,04:57:00,A44 ,87.0,24.0,9.4,1.85,3.0,14.24
2026-04-06_rep_3,SN2726,14:23:00,-5.0,14:47:00,14:50:00,A50 ,20.0,32.0,1.46,1.29,3.0,5.75
2026-04-06_rep_3,SN2730,16:22:00,-6.0,16:33:00,16:35:00,A44 ,8.0,24.0,0.68,1.5,2.0,4.18
2026-04-06_rep_3,SN2732,03:34:00,0.0,03:51:00,03:53:00,A46 ,35.0,21.0,2.26,1.39,2.0,5.65
2026-04-06_rep_3,SN2810,19:28:00,-8.0,19:40:00,19:42:00,A56 ,40.0,28.0,3.99,1.25,2.0,7.24
2026-04-06_rep_3,SN2812,02:18:00,-9.0,02:21:00,02:25:00,A69 ,51.0,15.0,4.85,1.66,4.0,10.51
2026-04-06_rep_3,SN2816,14:23:00,-26.0,14:15:00,14:16:00,A40 ,1.0,21.0,0.06,1.43,1.0,2.5
2026-04-06_rep_3,SN2902,17:14:00,-5.0,17:20:00,17:22:00,A54 ,23.0,20.0,2.22,2.01,2.0,6.24
2026-04-06_rep_3,SN2906,01:58:00,-1.0,02:11:00,02:15:00,A57 ,59.0,17.0,4.01,1.52,4.0,9.52
2026-04-06_rep_3,SN2908,04:55:00,1.0,05:15:00,05:17:00,A67 ,45.0,24.0,4.01,1.78,2.0,7.79
2026-04-06_rep_3,SN3126,00:03:00,-10.0,00:04:00,00:05:00,A50 ,31.0,14.0,2.11,1.73,1.0,4.85
2026-04-06_rep_3,SN3140,19:44:00,-12.0,19:46:00,19:54:00,A62 ,36.0,18.0,2.71,1.49,8.0,12.2
2026-04-06_rep_3,SN3146,17:09:00,-5.0,17:18:00,17:20:00,A40 ,24.0,23.0,1.94,1.99,2.0,5.93
2026-04-06_rep_3,SN3148,20:52:00,-3.0,21:05:00,21:08:00,A58 ,53.0,23.0,3.43,1.65,3.0,8.07
2026-04-06_rep_3,SN3150,02:24:00,7.0,02:48:00,02:50:00,A68 ,62.0,21.0,6.15,2.11,2.0,10.27
2026-04-06_rep_3,SN3154,16:18:00,-5.0,16:31:00,16:32:00,A50 ,9.0,26.0,0.73,1.46,1.0,3.2
2026-04-06_rep_3,SN3160,05:18:00,-6.0,05:34:00,05:37:00,A64 ,56.0,25.0,4.34,1.67,3.0,9.01
2026-04-06_rep_3,SN3170,21:23:00,-1.0,21:42:00,21:45:00,A44 ,46.0,23.0,4.08,1.43,3.0,8.51
2026-04-06_rep_3,SN3176,18:29:00,15.0,19:07:00,19:10:00,A42 ,72.0,27.0,6.44,1.9,3.0,11.33
2026-04-06_rep_3,SN3182,02:23:00,9.0,02:56:00,02:59:00,A47 ,55.0,27.0,4.81,1.97,3.0,9.78
2026-04-06_rep_3,SN3184,05:18:00,-1.0,05:44:00,05:47:00,A62 ,86.0,30.0,8.18,1.57,3.0,12.75
2026-04-06_rep_3,SN3202,20:23:00,-16.0,20:29:00,20:32:00,A54 ,90.0,25.0,8.77,1.6,3.0,13.37
2026-04-06_rep_3,SN3208,14:47:00,-10.0,14:53:00,14:54:00,A58 ,7.0,23.0,0.56,1.65,1.0,3.22
2026-04-06_rep_3,SN3246,23:53:00,-6.0,00:13:00,00:17:00,A44 ,57.0,29.0,5.73,1.43,4.0,11.16
2026-04-06_rep_3,SN3334,07:42:00,-6.0,07:55:00,08:03:00,B14 A,158.0,26.0,12.02,0.09,8.0,20.11
2026-04-06_rep_3,SN3344,02:19:00,7.0,02:45:00,02:46:00,A43 ,29.0,23.0,3.44,1.71,1.0,6.15
2026-04-06_rep_3,SN358,12:21:00,2.0,12:43:00,13:14:00,B28 A,176.0,26.0,14.94,0.11,31.0,46.05
2026-04-06_rep_3,SN3588,20:39:00,-9.0,20:53:00,20:57:00,A61 ,35.0,27.0,2.45,1.29,4.0,7.74
2026-04-06_rep_3,SN3594,14:33:00,-1.0,14:51:00,14:57:00,A56 ,3.0,22.0,0.26,2.24,6.0,8.5
2026-04-06_rep_3,SN3598,21:18:00,-23.0,21:09:00,21:11:00,A60 ,48.0,17.0,3.43,1.21,2.0,6.65
2026-04-06_rep_3,SN3604,14:29:00,-5.0,14:40:00,14:41:00,A48 ,8.0,20.0,0.73,1.94,1.0,3.67
2026-04-06_rep_3,SN3618,21:33:00,-7.0,21:36:00,21:39:00,A56 ,54.0,13.0,3.59,1.47,3.0,8.06
2026-04-06_rep_3,SN3632,15:34:00,-5.0,15:47:00,16:00:00,A60 ,2.0,22.0,0.16,1.36,13.0,14.53
2026-04-06_rep_3,SN3634,17:02:00,3.0,17:32:00,17:33:00,A60 ,4.0,34.0,0.28,1.97,1.0,3.25
2026-04-06_rep_3,SN3668,19:57:00,-4.0,20:16:00,20:18:00,A64 ,44.0,30.0,3.29,1.42,2.0,6.7
2026-04-06_rep_3,SN3676,14:38:00,-1.0,14:57:00,14:58:00,A42 ,15.0,23.0,1.43,1.37,1.0,3.8
2026-04-06_rep_3,SN3698,20:34:00,51.0,21:44:00,21:46:00,A50 ,28.0,23.0,1.95,1.77,2.0,5.72
2026-04-06_rep_3,SN3704,23:23:00,19.0,00:06:00,00:09:00,A58 ,80.0,27.0,7.05,1.69,3.0,11.74
2026-04-06_rep_3,SN3706,05:31:00,6.0,05:59:00,07:01:00,A56 ,63.0,28.0,4.35,1.15,62.0,67.5
2026-04-06_rep_3,SN3708,13:48:00,-12.0,13:53:00,13:54:00,A60 ,15.0,25.0,1.46,1.47,1.0,3.93
2026-04-06_rep_3,SN3712,00:43:00,27.0,01:37:00,01:41:00,A46 ,68.0,30.0,6.92,1.53,4.0,12.45
2026-04-06_rep_3,SN3722,20:59:00,34.0,21:54:00,21:57:00,A40 ,72.0,25.0,5.72,2.14,3.0,10.87
2026-04-06_rep_3,SN3728,02:00:00,0.0,02:21:00,02:24:00,A50 ,67.0,26.0,4.84,2.05,3.0,9.89
2026-04-06_rep_3,SN3730,06:15:00,47.0,07:25:00,07:29:00,A58 ,75.0,88.0,5.45,2.22,4.0,11.67
2026-04-06_rep_3,SN3732,14:39:00,2.0,15:01:00,15:02:00,A52 ,35.0,24.0,2.3,1.43,1.0,4.73
2026-04-06_rep_3,SN3734,18:53:00,-2.0,19:16:00,19:18:00,A48 ,38.0,28.0,3.08,2.01,2.0,7.1
2026-04-06_rep_3,SN3736,00:29:00,-5.0,00:52:00,00:55:00,A40 ,65.0,32.0,6.04,1.5,3.0,10.54
2026-04-06_rep_3,SN3738,05:13:00,2.0,05:32:00,05:34:00,A50 ,55.0,20.0,3.87,1.63,2.0,7.49
2026-04-06_rep_3,SN3740,03:17:00,-4.0,03:35:00,03:36:00,A52 ,62.0,29.0,5.3,2.06,1.0,8.36
2026-04-06_rep_3,SN3752,21:14:00,23.0,22:01:00,22:04:00,A67 ,78.0,28.0,7.57,2.06,3.0,12.63
2026-04-06_rep_3,SN3772,17:42:00,-5.0,18:05:00,18:07:00,A56 ,18.0,35.0,1.56,1.55,2.0,5.1
2026-04-06_rep_3,SN3774,04:20:00,8.0,04:55:00,04:59:00,A61 ,41.0,32.0,2.52,1.73,4.0,8.25
2026-04-06_rep_3,SN3780,23:23:00,-31.0,23:10:00,23:14:00,A48 ,11.0,21.0,1.02,1.3,4.0,6.31
2026-04-06_rep_3,SN3802,22:03:00,-5.0,22:22:00,22:26:00,A54 ,31.0,27.0,2.21,1.9,4.0,8.11
2026-04-06_rep_3,SN3812,22:19:00,16.0,22:55:00,22:58:00,A46 ,68.0,24.0,4.62,1.74,3.0,9.36
2026-04-06_rep_3,SN3820,06:45:00,19.0,07:29:00,07:32:00,A40 ,59.0,90.0,6.24,2.0,3.0,11.24
2026-04-06_rep_3,SN383,11:11:00,18.0,11:43:00,12:19:00,B14 A,176.0,20.0,14.53,0.12,36.0,50.65
2026-04-06_rep_3,SN502,13:45:00,-20.0,13:37:00,14:02:00,B40 A,85.0,17.0,5.58,0.09,25.0,30.66
2026-04-06_rep_3,SQ304,13:30:00,-3.0,13:44:00,14:25:00,B37 A,205.0,22.0,14.57,0.08,41.0,55.64
2026-04-06_rep_3,TB1012,18:35:00,-10.0,18:42:00,18:45:00,A51 ,72.0,22.0,7.1,2.23,3.0,12.34
2026-04-06_rep_3,TB1112,18:00:00,-2.0,18:19:00,18:22:00,A59 ,75.0,26.0,5.87,1.64,3.0,10.52
2026-04-06_rep_3,TB1114,18:01:00,10.0,18:29:00,18:35:00,A55 ,47.0,24.0,5.09,1.76,6.0,12.85
2026-04-06_rep_3,TB1412,17:35:00,-2.0,17:42:00,17:44:00,A57 ,28.0,14.0,1.82,1.74,2.0,5.56
2026-04-06_rep_3,TB1552,04:10:00,12.0,04:44:00,04:50:00,A53 ,120.0,27.0,9.61,1.32,6.0,16.93
2026-04-06_rep_3,TB1752,21:55:00,2.0,22:29:00,22:37:00,A59 ,128.0,37.0,9.0,2.3,8.0,19.3
2026-04-06_rep_3,TB1754,04:34:00,-17.0,04:36:00,04:44:00,A65 ,129.0,23.0,9.81,1.81,8.0,19.62
2026-04-06_rep_3,TB1912,04:21:00,-7.0,04:28:00,04:31:00,A57 ,55.0,20.0,5.44,1.85,3.0,10.29
2026-04-06_rep_3,TB2534,04:11:00,15.0,04:47:00,04:51:00,B14 A,103.0,32.0,8.29,0.09,4.0,12.37
2026-04-06_rep_3,TB2654,03:05:00,-15.0,03:14:00,03:21:00,B11 A,163.0,29.0,13.32,0.11,7.0,20.42
2026-04-06_rep_3,TB2664,05:50:00,-9.0,07:00:00,07:04:00,B31 A,98.0,84.0,7.98,0.11,4.0,12.09
2026-04-06_rep_3,TB2952,18:15:00,-1.0,18:32:00,18:37:00,B34 A,5.0,23.0,0.33,0.11,5.0,5.44
2026-04-06_rep_3,TB3012,07:33:00,-8.0,07:43:00,07:48:00,B27 A,105.0,21.0,9.82,0.14,5.0,14.95
2026-04-06_rep_3,TB3042,07:19:00,-21.0,07:18:00,07:24:00,B9  A,144.0,24.0,11.44,2.03,6.0,19.47
2026-04-06_rep_3,TB3102,00:34:00,16.0,01:07:00,01:12:00,B27 A,128.0,26.0,9.11,0.09,5.0,14.21
2026-04-06_rep_3,TB3202,06:26:00,83.0,08:02:00,08:03:00,B28 A,48.0,19.0,4.27,0.09,1.0,5.36
2026-04-06_rep_3,TG934,13:24:00,-1.0,13:39:00,14:12:00,B14 A,262.0,25.0,20.79,0.1,33.0,53.89
2026-04-06_rep_3,TK1937,16:16:00,-7.0,16:24:00,16:43:00,B34 A,208.0,21.0,15.25,0.09,19.0,34.34
2026-04-06_rep_3,TK1939,23:56:00,5.0,00:14:00,00:53:00,B14 A,177.0,19.0,13.76,0.09,39.0,52.85
2026-04-06_rep_3,TK1941,03:42:00,-1.0,03:52:00,04:10:00,B30 A,251.0,28.0,20.17,0.08,18.0,38.25
2026-04-06_rep_3,TK1943,19:32:00,-4.0,19:41:00,19:51:00,B14 A,128.0,20.0,10.63,0.1,10.0,20.73
2026-04-06_rep_3,TP640,17:05:00,6.0,17:32:00,17:35:00,A49 ,106.0,26.0,11.34,1.78,3.0,16.13
2026-04-06_rep_3,TP642,21:11:00,-15.0,21:09:00,21:12:00,A47 ,73.0,19.0,5.13,1.43,3.0,9.55
2026-04-06_rep_3,TP644,02:08:00,-13.0,02:11:00,02:20:00,A49 ,100.0,19.0,7.27,1.69,9.0,17.96
2026-04-06_rep_3,TP646,06:01:00,69.0,07:24:00,07:29:00,A59 ,114.0,20.0,9.55,1.55,5.0,16.1
2026-04-06_rep_3,TU954,17:30:00,-4.0,17:42:00,17:46:00,B36 A,72.0,21.0,5.0,0.12,4.0,9.12
2026-04-06_rep_3,UA950,13:20:00,-36.0,13:07:00,13:29:00,B31 A,97.0,28.0,10.77,0.11,22.0,32.88
2026-04-06_rep_3,UA972,15:07:00,-19.0,15:04:00,15:26:00,B40 A,50.0,23.0,4.0,0.1,22.0,26.1
2026-04-06_rep_3,UA994,13:51:00,-45.0,13:25:00,13:49:00,B38 A,135.0,25.0,12.54,0.1,24.0,36.64
2026-04-06_rep_3,UX1171,15:54:00,0.0,16:16:00,16:19:00,A48 ,91.0,31.0,6.52,1.79,3.0,11.32
2026-04-06_rep_3,UX1173,23:46:00,-8.0,23:56:00,00:02:00,A49 ,84.0,24.0,7.08,1.37,6.0,14.45
2026-04-06_rep_3,VF65,17:20:00,-6.0,17:29:00,17:34:00,B27 A,105.0,20.0,8.15,0.09,5.0,13.24
2026-04-06_rep_3,VF67,22:17:00,4.0,22:38:00,22:51:00,B15 A,215.0,24.0,13.86,0.15,13.0,27.01
2026-04-06_rep_3,VY1334,02:30:00,-14.0,02:32:00,02:33:00,A61 ,36.0,21.0,2.66,2.11,1.0,5.77
2026-04-06_rep_3,VY3650,23:50:00,22.0,00:24:00,00:27:00,A57 ,61.0,17.0,4.37,1.72,3.0,9.09
2026-04-06_rep_3,VY8980,15:55:00,-7.0,15:59:00,16:00:00,A57 ,47.0,16.0,3.03,1.35,1.0,5.38
2026-04-06_rep_3,VY8982,23:29:00,-1.0,23:46:00,23:49:00,A45 ,30.0,22.0,2.42,2.15,3.0,7.57
2026-04-06_rep_3,VY8984,02:54:00,-13.0,02:51:00,02:52:00,A63 ,28.0,14.0,1.71,2.11,1.0,4.82
2026-04-06_rep_3,VY8986,20:35:00,8.0,20:58:00,21:00:00,A51 ,78.0,20.0,5.33,1.15,2.0,8.48
2026-04-06_rep_4,AC826,13:57:00,-4.0,14:07:00,14:41:00,B28 A,62.0,21.0,5.49,0.09,34.0,39.59
2026-04-06_rep_4,AC832,13:17:00,-34.0,12:55:00,13:21:00,B30 A,80.0,19.0,6.79,0.1,26.0,32.88
2026-04-06_rep_4,AY1541,15:25:00,-24.0,15:11:00,15:14:00,A45 ,43.0,15.0,4.58,1.93,3.0,9.51
2026-04-06_rep_4,AY1545,00:25:00,-7.0,00:34:00,00:44:00,A61 ,38.0,21.0,2.57,1.84,10.0,14.41
2026-04-06_rep_4,AY1549,04:41:00,-15.0,04:42:00,04:45:00,A49 ,27.0,22.0,2.91,2.3,3.0,8.21
2026-04-06_rep_4,AZ148,14:41:00,-17.0,14:42:00,14:44:00,A51 ,12.0,24.0,1.13,1.85,2.0,4.99
2026-04-06_rep_4,AZ154,01:08:00,-6.0,01:18:00,01:21:00,A62 ,60.0,19.0,6.26,1.57,3.0,10.83
2026-04-06_rep_4,AZ156,16:52:00,-19.0,16:57:00,16:59:00,A58 ,47.0,31.0,3.58,1.78,2.0,7.37
2026-04-06_rep_4,AZ160,00:03:00,9.0,00:27:00,00:29:00,A64 ,56.0,18.0,4.22,2.15,2.0,8.37
2026-04-06_rep_4,BA384,15:59:00,-8.0,16:06:00,16:08:00,B27 A,40.0,19.0,3.04,0.11,2.0,5.15
2026-04-06_rep_4,BA386,20:16:00,-20.0,20:14:00,20:22:00,B9  A,121.0,24.0,11.26,1.33,8.0,20.58
2026-04-06_rep_4,BA388,23:10:00,-21.0,23:02:00,23:06:00,B36 A,85.0,18.0,6.91,0.08,4.0,10.99
2026-04-06_rep_4,BA390,02:03:00,-17.0,02:17:00,02:23:00,B38 A,80.0,34.0,7.15,0.1,6.0,13.25
2026-04-06_rep_4,BT601,15:00:00,-6.0,15:07:00,15:09:00,A55 ,12.0,18.0,0.88,1.54,2.0,4.42
2026-04-06_rep_4,BT851,15:03:00,-9.0,15:05:00,15:06:00,A57 ,17.0,14.0,1.57,1.78,1.0,4.36
2026-04-06_rep_4,CX275,14:31:00,-27.0,14:24:00,15:00:00,B31 A,268.0,26.0,20.74,0.11,36.0,56.85
2026-04-06_rep_4,DL140,13:48:00,-24.0,13:42:00,14:12:00,B34 A,203.0,26.0,14.97,0.13,30.0,45.11
2026-04-06_rep_4,DN403,19:36:00,13.0,20:01:00,20:03:00,A57 ,39.0,18.0,2.95,1.68,2.0,6.63
2026-04-06_rep_4,EI630,15:44:00,-11.0,15:47:00,15:51:00,B29 A,104.0,18.0,9.71,0.1,4.0,13.82
2026-04-06_rep_4,EI638,02:50:00,-6.0,03:02:00,03:08:00,B7  A,115.0,23.0,10.64,1.77,6.0,18.41
2026-04-06_rep_4,EK181,01:35:00,19.0,02:09:00,02:43:00,B31 A,247.0,20.0,17.65,0.07,34.0,51.72
2026-04-06_rep_4,ET750,13:12:00,-2.0,13:30:00,14:14:00,B29 A,453.0,27.0,26.77,0.1,44.0,70.87
2026-04-06_rep_4,EY57,14:05:00,67.0,15:39:00,16:17:00,B5  A,190.0,32.0,12.62,2.0,38.0,52.63
2026-04-06_rep_4,FH8014,21:17:00,7.0,21:35:00,21:36:00,B36 A,21.0,18.0,1.68,0.15,1.0,2.83
2026-04-06_rep_4,FI554,19:02:00,-17.0,18:59:00,19:02:00,A49 ,53.0,21.0,4.44,1.7,3.0,9.14
2026-04-06_rep_4,GQ800,19:11:00,2.0,19:22:00,19:24:00,A47 ,35.0,15.0,2.28,1.36,2.0,5.64
2026-04-06_rep_4,GQ850,16:03:00,-18.0,16:03:00,16:07:00,A56 ,18.0,31.0,1.51,1.81,4.0,7.32
2026-04-06_rep_4,IB597,17:30:00,-21.0,17:27:00,17:33:00,A43 ,87.0,23.0,7.74,2.04,6.0,15.78
2026-04-06_rep_4,IB601,01:06:00,-3.0,01:18:00,01:22:00,A45 ,70.0,21.0,5.79,1.38,4.0,11.16
2026-04-06_rep_4,IB603,04:36:00,-19.0,04:41:00,04:43:00,A47 ,73.0,30.0,5.19,1.99,2.0,9.18
2026-04-06_rep_4,JU272,02:28:00,-11.0,02:33:00,02:37:00,B14 A,34.0,19.0,2.28,0.1,4.0,6.38
2026-04-06_rep_4,KM420,01:20:00,-9.0,01:27:00,01:32:00,A51 ,142.0,21.0,14.05,1.52,5.0,20.56
2026-04-06_rep_4,LO231,04:42:00,6.0,04:59:00,05:01:00,A51 ,37.0,18.0,3.33,1.65,2.0,6.98
2026-04-06_rep_4,LO233,01:03:00,20.0,01:46:00,01:49:00,A60 ,73.0,26.0,5.41,1.5,3.0,9.91
2026-04-06_rep_4,LO235,15:35:00,-15.0,15:28:00,15:30:00,A46 ,15.0,18.0,1.09,1.56,2.0,4.65
2026-04-06_rep_4,LO237,18:36:00,-16.0,18:37:00,18:41:00,A43 ,8.0,23.0,0.64,1.92,4.0,6.56
2026-04-06_rep_4,LX780,20:20:00,-6.0,20:33:00,20:35:00,A45 ,65.0,24.0,4.7,1.64,2.0,8.33
2026-04-06_rep_4,LX786,14:56:00,-15.0,14:55:00,15:01:00,A43 ,22.0,20.0,1.71,1.74,6.0,9.45
2026-04-06_rep_4,LX788,00:40:00,4.0,01:00:00,01:04:00,A43 ,55.0,21.0,6.65,1.48,4.0,12.13
