Date,Flight,Scheduled Time,E/A Time,Delay,Scheduled Ha Block,Ha Block,From,To,Gate Nr.,Local Total
2026-04-01,SN3820,2026-04-02 00:40:00,2026-04-02 00:40:00,0.0,2026-04-02 00:45:00,2026-04-02 00:45:00,2026-04-02 02:00:00,2026-04-02 02:02:00,A64 ,21.0
2026-04-01,SN465,2026-04-01 07:45:00,2026-04-01 07:46:00,1.0,2026-04-01 07:51:00,2026-04-01 07:52:00,2026-04-01 08:12:00,2026-04-01 08:36:00,B34 A,66.0
2026-04-01,TB1012,2026-04-01 13:30:00,2026-04-01 13:43:00,13.0,2026-04-01 13:35:00,2026-04-01 13:48:00,2026-04-01 14:04:00,2026-04-01 14:07:00,A57 ,73.0
2026-04-01,TB1552,2026-04-01 16:40:00,2026-04-01 16:53:00,13.0,2026-04-01 16:44:00,2026-04-01 16:57:00,2026-04-01 17:20:00,2026-04-01 17:27:00,A65 ,157.0
2026-04-01,TB1711,2026-04-01 18:10:00,2026-04-01 18:06:00,-4.0,2026-04-01 18:15:00,2026-04-01 18:11:00,2026-04-01 18:29:00,2026-04-01 18:33:00,A61 ,156.0
2026-04-01,TB1754,2026-04-01 23:25:00,2026-04-01 23:37:00,12.0,2026-04-01 23:29:00,2026-04-01 23:41:00,2026-04-02 00:01:00,2026-04-02 00:09:00,A63 ,167.0
2026-04-01,TB2511,2026-04-01 17:40:00,2026-04-01 18:01:00,21.0,2026-04-01 17:45:00,2026-04-01 18:06:00,2026-04-01 18:31:00,2026-04-01 18:37:00,B32 A,160.0
2026-04-01,TB2634,2026-04-01 22:20:00,2026-04-01 22:32:00,12.0,2026-04-01 22:26:00,2026-04-01 22:38:00,2026-04-01 22:57:00,2026-04-01 23:02:00,B14 A,133.0
2026-04-01,TG934,2026-04-01 08:15:00,2026-04-01 08:06:00,-9.0,2026-04-01 08:20:00,2026-04-01 08:11:00,2026-04-01 08:24:00,2026-04-01 08:56:00,B29 A,264.0
2026-04-01,TK1937,2026-04-01 11:10:00,2026-04-01 11:12:00,2.0,2026-04-01 11:17:00,2026-04-01 11:19:00,2026-04-01 11:38:00,2026-04-01 11:46:00,B30 A,148.0
2026-04-01,TK1939,2026-04-01 18:50:00,2026-04-01 18:34:00,-16.0,2026-04-01 18:56:00,2026-04-01 18:40:00,2026-04-01 18:58:00,2026-04-01 19:13:00,B11 A,149.0
2026-04-01,TK1941,2026-04-01 22:25:00,2026-04-01 21:49:00,-36.0,2026-04-01 22:30:00,2026-04-01 21:54:00,2026-04-01 22:28:00,2026-04-01 22:34:00,B9  A,143.0
2026-04-01,TK1943,2026-04-01 14:25:00,2026-04-01 14:00:00,-25.0,2026-04-01 14:33:00,2026-04-01 14:08:00,2026-04-01 14:20:00,2026-04-01 14:25:00,B7  A,72.0
2026-04-01,TP640,2026-04-01 12:00:00,2026-04-01 12:01:00,1.0,2026-04-01 12:06:00,2026-04-01 12:07:00,2026-04-01 12:28:00,2026-04-01 12:32:00,A51 ,118.0
2026-04-01,TP642,2026-04-01 16:05:00,2026-04-01 16:17:00,12.0,2026-04-01 16:12:00,2026-04-01 16:24:00,2026-04-01 16:36:00,2026-04-01 16:52:00,A57 ,118.0
2026-04-01,TP644,2026-04-01 21:05:00,2026-04-01 21:41:00,36.0,2026-04-01 21:12:00,2026-04-01 21:48:00,2026-04-01 22:03:00,2026-04-01 22:06:00,A51 ,63.0
2026-04-01,TP646,2026-04-02 00:55:00,2026-04-02 02:23:00,88.0,2026-04-02 01:04:00,2026-04-02 02:32:00,2026-04-02 02:46:00,2026-04-02 02:50:00,A59 ,30.0
2026-04-01,TU954,2026-04-01 12:25:00,2026-04-01 18:39:00,374.0,2026-04-01 12:29:00,2026-04-01 18:43:00,2026-04-01 18:59:00,2026-04-01 19:04:00,B29 A,114.0
2026-04-01,UA950,2026-04-01 08:15:00,2026-04-01 08:15:00,0.0,2026-04-01 08:20:00,2026-04-01 08:20:00,2026-04-01 08:36:00,2026-04-01 09:25:00,B38 A,176.0
2026-04-01,UA972,2026-04-01 10:00:00,2026-04-01 10:09:00,9.0,2026-04-01 10:06:00,2026-04-01 10:15:00,2026-04-01 10:33:00,2026-04-01 10:55:00,B38 A,101.0
2026-04-01,UA994,2026-04-01 08:45:00,2026-04-01 08:26:00,-19.0,2026-04-01 08:51:00,2026-04-01 08:32:00,2026-04-01 08:52:00,2026-04-01 09:25:00,B40 A,171.0
2026-04-01,UX1171,2026-04-01 10:45:00,2026-04-01 11:07:00,22.0,2026-04-01 10:52:00,2026-04-01 11:14:00,2026-04-01 11:33:00,2026-04-01 11:35:00,A48 ,66.0
2026-04-01,UX1173,2026-04-01 18:40:00,2026-04-01 18:52:00,12.0,2026-04-01 18:46:00,2026-04-01 18:58:00,2026-04-01 19:16:00,2026-04-01 19:19:00,A53 ,64.0
2026-04-01,VF65,2026-04-01 12:15:00,2026-04-01 11:48:00,-27.0,2026-04-01 12:21:00,2026-04-01 11:54:00,2026-04-01 12:11:00,2026-04-01 12:18:00,B27 A,117.0
2026-04-01,VY1334,2026-04-01 21:25:00,2026-04-01 21:38:00,13.0,2026-04-01 21:29:00,2026-04-01 21:42:00,2026-04-01 21:54:00,2026-04-01 21:56:00,A49 ,37.0
2026-04-01,VY2150,2026-04-01 20:40:00,2026-04-01 20:34:00,-6.0,2026-04-01 20:45:00,2026-04-01 20:39:00,2026-04-01 20:53:00,2026-04-01 20:55:00,A57 ,37.0
2026-04-01,VY3650,2026-04-01 18:45:00,2026-04-01 18:43:00,-2.0,2026-04-01 18:49:00,2026-04-01 18:47:00,2026-04-01 18:59:00,2026-04-01 19:03:00,A57 ,15.0
2026-04-01,VY8980,2026-04-01 10:45:00,2026-04-01 10:42:00,-3.0,2026-04-01 10:56:00,2026-04-01 10:53:00,2026-04-01 11:02:00,2026-04-01 11:03:00,A54 ,19.0
2026-04-01,VY8982,2026-04-01 18:25:00,2026-04-01 18:21:00,-4.0,2026-04-01 18:30:00,2026-04-01 18:26:00,2026-04-01 18:51:00,2026-04-01 18:53:00,A63 ,45.0
2026-04-01,VY8984,2026-04-01 21:15:00,2026-04-01 21:19:00,4.0,2026-04-01 21:21:00,2026-04-01 21:25:00,2026-04-01 21:42:00,2026-04-01 21:43:00,A55 ,38.0
2026-04-01,VY8986,2026-04-01 15:30:00,2026-04-01 15:15:00,-15.0,2026-04-01 15:35:00,2026-04-01 15:20:00,2026-04-01 15:34:00,2026-04-01 15:43:00,A53 ,38.0
2026-04-02,AC826,2026-04-02 09:50:00,2026-04-02 09:09:00,-41.0,2026-04-02 09:55:00,2026-04-02 09:14:00,2026-04-02 09:26:00,2026-04-02 09:54:00,B29 A,112.0
2026-04-02,AC832,2026-04-02 09:10:00,2026-04-02 08:37:00,-33.0,2026-04-02 09:18:00,2026-04-02 08:45:00,2026-04-02 09:06:00,2026-04-02 09:59:00,B28 A,110.0
2026-04-02,AY1541,2026-04-02 11:20:00,2026-04-02 10:59:00,-21.0,2026-04-02 11:25:00,2026-04-02 11:04:00,2026-04-02 11:19:00,2026-04-02 11:32:00,A55 ,89.0
2026-04-02,AY1545,2026-04-02 20:20:00,2026-04-02 20:18:00,-2.0,2026-04-02 20:25:00,2026-04-02 20:23:00,2026-04-02 20:37:00,2026-04-02 20:40:00,A57 ,48.0
2026-04-02,AY1549,2026-04-03 00:35:00,2026-04-03 00:10:00,-25.0,2026-04-03 00:40:00,2026-04-03 00:15:00,2026-04-03 00:26:00,2026-04-03 00:28:00,A57 ,20.0
2026-04-02,AZ148,2026-04-02 10:35:00,2026-04-02 10:25:00,-10.0,2026-04-02 10:41:00,2026-04-02 10:31:00,2026-04-02 10:48:00,2026-04-02 10:51:00,A47 ,23.0
2026-04-02,AZ154,2026-04-02 21:05:00,2026-04-02 21:00:00,-5.0,2026-04-02 21:10:00,2026-04-02 21:05:00,2026-04-02 21:33:00,2026-04-02 21:35:00,A55 ,33.0
2026-04-02,AZ160,2026-04-02 20:00:00,2026-04-02 19:57:00,-3.0,2026-04-02 20:06:00,2026-04-02 20:03:00,2026-04-02 20:31:00,2026-04-02 20:39:00,A47 ,80.0
2026-04-02,BA384,2026-04-02 11:55:00,2026-04-02 11:46:00,-9.0,2026-04-02 12:00:00,2026-04-02 11:51:00,2026-04-02 12:21:00,2026-04-02 12:37:00,B32 A,67.0
2026-04-02,BA386,2026-04-02 17:05:00,2026-04-02 16:59:00,-6.0,2026-04-02 17:10:00,2026-04-02 17:04:00,2026-04-02 17:29:00,2026-04-02 17:38:00,B7  A,122.0
2026-04-02,BA390,2026-04-02 22:25:00,2026-04-02 22:15:00,-10.0,2026-04-02 22:31:00,2026-04-02 22:21:00,2026-04-02 22:35:00,2026-04-02 22:37:00,B14 A,81.0
2026-04-02,BT603,2026-04-02 20:30:00,2026-04-02 20:44:00,14.0,2026-04-02 20:42:00,2026-04-02 20:56:00,2026-04-02 21:08:00,2026-04-02 21:11:00,A62 ,16.0
2026-04-02,CX275,2026-04-02 10:25:00,2026-04-02 10:15:00,-10.0,2026-04-02 10:29:00,2026-04-02 10:19:00,2026-04-02 10:39:00,2026-04-02 11:38:00,B31 A,264.0
2026-04-02,DL140,2026-04-02 09:40:00,2026-04-02 09:27:00,-13.0,2026-04-02 09:45:00,2026-04-02 09:32:00,2026-04-02 09:49:00,2026-04-02 10:26:00,B30 A,175.0
2026-04-02,EI638,2026-04-02 22:45:00,2026-04-02 22:39:00,-6.0,2026-04-02 22:49:00,2026-04-02 22:43:00,2026-04-02 23:11:00,2026-04-02 23:17:00,B40 A,127.0
2026-04-02,EK181,2026-04-02 21:30:00,2026-04-02 21:20:00,-10.0,2026-04-02 21:34:00,2026-04-02 21:24:00,2026-04-02 21:37:00,2026-04-02 22:04:00,B31 A,185.0
2026-04-02,ET750,2026-04-02 09:05:00,2026-04-02 09:07:00,2.0,2026-04-02 09:11:00,2026-04-02 09:13:00,2026-04-02 09:42:00,2026-04-02 10:46:00,B40 A,421.0
2026-04-02,EY57,2026-04-02 10:00:00,2026-04-02 11:37:00,97.0,2026-04-02 10:07:00,2026-04-02 11:44:00,2026-04-02 12:31:00,2026-04-02 12:43:00,B5  A,159.0
2026-04-02,FB407,2026-04-02 21:45:00,2026-04-02 21:33:00,-12.0,2026-04-02 21:50:00,2026-04-02 21:38:00,2026-04-02 22:00:00,2026-04-02 22:01:00,A57 ,8.0
2026-04-02,FI554,2026-04-02 14:55:00,2026-04-02 15:41:00,46.0,2026-04-02 14:59:00,2026-04-02 15:45:00,2026-04-02 16:03:00,2026-04-02 16:06:00,A59 ,83.0
2026-04-02,GQ800,2026-04-02 15:05:00,2026-04-02 15:04:00,-1.0,2026-04-02 15:11:00,2026-04-02 15:10:00,2026-04-02 15:21:00,2026-04-02 15:23:00,A57 ,27.0
2026-04-02,HV9034,2026-04-03 01:20:00,2026-04-03 01:55:00,35.0,2026-04-03 02:25:00,2026-04-03 03:00:00,2026-04-03 03:16:00,2026-04-03 03:20:00,A65 ,60.0
2026-04-02,HV9078,2026-04-03 01:15:00,2026-04-03 01:48:00,33.0,2026-04-03 01:21:00,2026-04-03 01:54:00,2026-04-03 03:10:00,2026-04-03 03:12:00,A62 ,29.0
2026-04-02,IB597,2026-04-02 13:25:00,2026-04-02 13:18:00,-7.0,2026-04-02 13:31:00,2026-04-02 13:24:00,2026-04-02 13:37:00,2026-04-02 13:39:00,A59 ,69.0
2026-04-02,IB601,2026-04-02 21:00:00,2026-04-02 20:56:00,-4.0,2026-04-02 21:06:00,2026-04-02 21:02:00,2026-04-02 21:16:00,2026-04-02 21:21:00,A51 ,92.0
2026-04-02,IB603,2026-04-03 00:30:00,2026-04-03 00:26:00,-4.0,2026-04-03 00:35:00,2026-04-03 00:31:00,2026-04-03 00:47:00,2026-04-03 00:49:00,A49 ,63.0
2026-04-02,KM420,2026-04-02 21:15:00,2026-04-02 20:52:00,-23.0,2026-04-02 21:20:00,2026-04-02 20:57:00,2026-04-02 21:20:00,2026-04-02 21:26:00,A67 ,156.0
2026-04-02,LH1004,2026-04-02 09:45:00,2026-04-02 09:48:00,3.0,2026-04-02 09:50:00,2026-04-02 09:53:00,2026-04-02 10:20:00,2026-04-02 10:27:00,A43 ,33.0
2026-04-02,LH2282,2026-04-02 09:55:00,2026-04-02 09:50:00,-5.0,2026-04-02 10:01:00,2026-04-02 09:56:00,2026-04-02 10:14:00,2026-04-02 10:17:00,A45 ,4.0
2026-04-02,LO231,2026-04-03 00:35:00,2026-04-03 00:24:00,-11.0,2026-04-03 00:40:00,2026-04-03 00:29:00,2026-04-03 00:47:00,2026-04-03 00:49:00,A53 ,14.0
2026-04-02,LO233,2026-04-02 20:40:00,2026-04-02 20:50:00,10.0,2026-04-02 20:48:00,2026-04-02 20:58:00,2026-04-02 21:14:00,2026-04-02 21:16:00,A44 ,33.0
2026-04-02,LO235,2026-04-02 11:25:00,2026-04-02 11:06:00,-19.0,2026-04-02 11:31:00,2026-04-02 11:12:00,2026-04-02 11:25:00,2026-04-02 11:27:00,A57 ,13.0
2026-04-02,LO237,2026-04-02 18:00:00,2026-04-02 17:41:00,-19.0,2026-04-02 18:05:00,2026-04-02 17:46:00,2026-04-02 18:04:00,2026-04-02 18:06:00,A53 ,34.0
2026-04-02,LX780,2026-04-02 16:15:00,2026-04-02 16:12:00,-3.0,2026-04-02 16:21:00,2026-04-02 16:18:00,2026-04-02 16:33:00,2026-04-02 16:35:00,A43 ,60.0
2026-04-02,LX786,2026-04-02 10:50:00,2026-04-02 10:49:00,-1.0,2026-04-02 10:56:00,2026-04-02 10:55:00,2026-04-02 11:22:00,2026-04-02 11:34:00,A43 ,65.0
2026-04-02,LX788,2026-04-02 20:35:00,2026-04-02 20:29:00,-6.0,2026-04-02 20:39:00,2026-04-02 20:33:00,2026-04-02 20:53:00,2026-04-02 20:56:00,A45 ,66.0
2026-04-02,MS725,2026-04-02 16:45:00,2026-04-02 16:48:00,3.0,2026-04-02 16:50:00,2026-04-02 16:53:00,2026-04-02 17:09:00,2026-04-02 17:26:00,B5  A,178.0
2026-04-02,OS291,2026-04-02 11:05:00,2026-04-02 10:55:00,-10.0,2026-04-02 11:10:00,2026-04-02 11:00:00,2026-04-02 11:14:00,2026-04-02 11:17:00,A45 ,36.0
2026-04-02,OS295,2026-04-02 18:45:00,2026-04-02 18:32:00,-13.0,2026-04-02 18:50:00,2026-04-02 18:37:00,2026-04-02 18:49:00,2026-04-02 18:51:00,A45 ,18.0
2026-04-02,OS297,2026-04-02 21:10:00,2026-04-02 20:58:00,-12.0,2026-04-02 21:15:00,2026-04-02 21:03:00,2026-04-02 21:19:00,2026-04-02 21:22:00,A43 ,20.0
2026-04-02,OU4456,2026-04-02 21:50:00,2026-04-02 21:31:00,-19.0,2026-04-02 21:56:00,2026-04-02 21:37:00,2026-04-02 21:46:00,2026-04-02 21:47:00,A53 ,4.0
2026-04-02,QS1002,2026-04-02 20:45:00,2026-04-02 20:38:00,-7.0,2026-04-02 20:50:00,2026-04-02 20:43:00,2026-04-02 20:54:00,2026-04-02 21:05:00,A59 ,13.0
2026-04-02,RJ141,2026-04-02 17:15:00,2026-04-02 16:46:00,-29.0,2026-04-02 17:21:00,2026-04-02 16:52:00,2026-04-02 17:13:00,2026-04-02 17:23:00,B11 A,159.0
2026-04-02,RO373,2026-04-02 20:05:00,2026-04-02 20:09:00,4.0,2026-04-02 20:10:00,2026-04-02 20:14:00,2026-04-02 20:35:00,2026-04-02 20:37:00,A49 ,16.0
2026-04-02,SK1589,2026-04-02 20:15:00,2026-04-02 19:59:00,-16.0,2026-04-02 20:20:00,2026-04-02 20:04:00,2026-04-02 20:20:00,2026-04-02 20:28:00,A61 ,91.0
2026-04-02,SK1593,2026-04-02 16:35:00,2026-04-02 16:26:00,-9.0,2026-04-02 16:41:00,2026-04-02 16:32:00,2026-04-02 16:50:00,2026-04-02 16:53:00,A53 ,72.0
2026-04-02,SK4743,2026-04-02 12:40:00,2026-04-02 12:37:00,-3.0,2026-04-02 12:46:00,2026-04-02 12:43:00,2026-04-02 13:05:00,2026-04-02 13:07:00,A53 ,66.0
2026-04-02,SK589,2026-04-02 12:15:00,2026-04-02 11:53:00,-22.0,2026-04-02 12:23:00,2026-04-02 12:01:00,2026-04-02 12:25:00,2026-04-02 12:43:00,A52 ,65.0
2026-04-02,SK593,2026-04-02 11:40:00,2026-04-02 11:31:00,-9.0,2026-04-02 11:54:00,2026-04-02 11:45:00,2026-04-02 11:59:00,2026-04-02 12:02:00,A53 ,61.0
2026-04-02,SK597,2026-04-02 21:50:00,2026-04-02 21:38:00,-12.0,2026-04-02 21:55:00,2026-04-02 21:43:00,2026-04-02 21:57:00,2026-04-02 21:58:00,A65 ,16.0
2026-04-02,SN1028,2026-04-02 21:05:00,2026-04-02 20:35:00,-30.0,2026-04-02 21:09:00,2026-04-02 20:39:00,2026-04-02 21:03:00,2026-04-02 21:09:00,A54 ,112.0
2026-04-02,SN2096,2026-04-02 22:00:00,2026-04-02 22:18:00,18.0,2026-04-02 22:05:00,2026-04-02 22:23:00,2026-04-02 22:58:00,2026-04-02 23:04:00,B28 A,39.0
2026-04-02,SN2258,2026-04-02 15:25:00,2026-04-02 15:20:00,-5.0,2026-04-02 15:32:00,2026-04-02 15:27:00,2026-04-02 15:45:00,2026-04-02 15:47:00,A56 ,51.0
2026-04-02,SN2260,2026-04-02 21:45:00,2026-04-02 21:23:00,-22.0,2026-04-02 21:55:00,2026-04-02 21:33:00,2026-04-02 21:44:00,2026-04-02 21:46:00,A40 ,17.0
2026-04-02,SN2264,2026-04-03 01:10:00,2026-04-03 03:52:00,162.0,2026-04-03 01:13:00,2026-04-03 03:55:00,2026-04-03 04:13:00,2026-04-03 04:14:00,A46 ,5.0
2026-04-02,SN2268,2026-04-02 10:25:00,2026-04-02 10:06:00,-19.0,2026-04-02 10:30:00,2026-04-02 10:11:00,2026-04-02 10:29:00,2026-04-02 10:33:00,A59 ,1.0
2026-04-02,SN2288,2026-04-02 10:45:00,2026-04-02 10:50:00,5.0,2026-04-02 10:49:00,2026-04-02 10:54:00,2026-04-02 11:23:00,2026-04-02 11:25:00,A40 ,36.0
2026-04-02,SN2292,2026-04-02 17:05:00,2026-04-02 17:01:00,-4.0,2026-04-02 17:13:00,2026-04-02 17:09:00,2026-04-02 17:33:00,2026-04-02 17:36:00,A56 ,40.0
2026-04-02,SN2294,2026-04-02 21:50:00,2026-04-02 21:53:00,3.0,2026-04-02 21:58:00,2026-04-02 22:01:00,2026-04-02 22:27:00,2026-04-02 22:35:00,A46 ,7.0
2026-04-02,SN2298,2026-04-02 10:45:00,2026-04-02 10:45:00,0.0,2026-04-02 10:51:00,2026-04-02 10:51:00,2026-04-02 11:16:00,2026-04-02 11:17:00,A51 ,7.0
2026-04-02,SN2318,2026-04-02 22:00:00,2026-04-02 22:08:00,8.0,2026-04-02 22:13:00,2026-04-02 22:21:00,2026-04-02 22:42:00,2026-04-02 22:46:00,A54 ,33.0
2026-04-02,SN2324,2026-04-02 10:40:00,2026-04-02 10:43:00,3.0,2026-04-02 10:43:00,2026-04-02 10:46:00,2026-04-02 11:27:00,2026-04-02 11:28:00,A50 ,16.0
2026-04-02,SN241,2026-04-02 07:50:00,2026-04-02 07:36:00,-14.0,2026-04-02 07:57:00,2026-04-02 07:43:00,2026-04-02 08:29:00,2026-04-02 08:41:00,B30 A,11.0
2026-04-02,SN2556,2026-04-02 22:10:00,2026-04-02 21:58:00,-12.0,2026-04-02 22:24:00,2026-04-02 22:12:00,2026-04-02 22:30:00,2026-04-02 22:32:00,A62 ,12.0
2026-04-02,SN2580,2026-04-02 11:55:00,2026-04-02 11:51:00,-4.0,2026-04-02 12:01:00,2026-04-02 11:57:00,2026-04-02 12:15:00,2026-04-02 12:18:00,A49 ,6.0
2026-04-02,SN2582,2026-04-02 15:05:00,2026-04-02 14:51:00,-14.0,2026-04-02 15:10:00,2026-04-02 14:56:00,2026-04-02 15:24:00,2026-04-02 15:26:00,A55 ,23.0
2026-04-02,SN2588,2026-04-02 22:10:00,2026-04-02 21:47:00,-23.0,2026-04-02 22:15:00,2026-04-02 21:52:00,2026-04-02 22:06:00,2026-04-02 22:07:00,A61 ,23.0
2026-04-02,SN2590,2026-04-03 00:15:00,2026-04-02 23:45:00,-30.0,2026-04-03 00:22:00,2026-04-02 23:52:00,2026-04-03 00:20:00,2026-04-03 00:21:00,A60 ,11.0
2026-04-02,SN2592,2026-04-02 10:20:00,2026-04-02 10:33:00,13.0,2026-04-02 10:27:00,2026-04-02 10:40:00,2026-04-02 11:04:00,2026-04-02 11:05:00,A42 ,2.0
2026-04-02,SN2608,2026-04-02 12:10:00,2026-04-02 12:08:00,-2.0,2026-04-02 12:21:00,2026-04-02 12:19:00,2026-04-02 12:44:00,2026-04-02 12:47:00,A50 ,31.0
2026-04-02,SN2610,2026-04-02 14:45:00,2026-04-02 14:33:00,-12.0,2026-04-02 14:53:00,2026-04-02 14:41:00,2026-04-02 14:56:00,2026-04-02 14:59:00,A50 ,48.0
2026-04-02,SN2612,2026-04-02 15:40:00,2026-04-02 15:33:00,-7.0,2026-04-02 15:45:00,2026-04-02 15:38:00,2026-04-02 15:55:00,2026-04-02 15:57:00,A61 ,56.0
2026-04-02,SN2614,2026-04-02 19:30:00,2026-04-02 19:42:00,12.0,2026-04-02 19:36:00,2026-04-02 19:48:00,2026-04-02 20:18:00,2026-04-02 20:20:00,A60 ,33.0
2026-04-02,SN2618,2026-04-03 00:35:00,2026-04-03 00:28:00,-7.0,2026-04-03 00:39:00,2026-04-03 00:32:00,2026-04-03 00:43:00,2026-04-03 00:45:00,A61 ,42.0
2026-04-02,SN2624,2026-04-02 14:50:00,2026-04-02 14:38:00,-12.0,2026-04-02 14:56:00,2026-04-02 14:44:00,2026-04-02 15:03:00,2026-04-02 15:05:00,A60 ,27.0
2026-04-02,SN2630,2026-04-02 10:15:00,2026-04-02 10:08:00,-7.0,2026-04-02 10:18:00,2026-04-02 10:11:00,2026-04-02 10:29:00,2026-04-02 10:36:00,A48 ,6.0
2026-04-02,SN2642,2026-04-02 12:20:00,2026-04-02 12:15:00,-5.0,2026-04-02 12:27:00,2026-04-02 12:22:00,2026-04-02 12:46:00,2026-04-02 12:47:00,A60 ,19.0
2026-04-02,SN2644,2026-04-02 15:10:00,2026-04-02 15:02:00,-8.0,2026-04-02 15:13:00,2026-04-02 15:05:00,2026-04-02 15:17:00,2026-04-02 15:21:00,A46 ,36.0
2026-04-02,SN2648,2026-04-02 19:15:00,2026-04-02 19:08:00,-7.0,2026-04-02 19:21:00,2026-04-02 19:14:00,2026-04-02 19:28:00,2026-04-02 19:31:00,A42 ,67.0
2026-04-02,SN2650,2026-04-02 21:55:00,2026-04-02 21:45:00,-10.0,2026-04-02 22:02:00,2026-04-02 21:52:00,2026-04-02 22:04:00,2026-04-02 22:07:00,A52 ,28.0
2026-04-02,SN2652,2026-04-03 01:10:00,2026-04-03 01:12:00,2.0,2026-04-03 01:15:00,2026-04-03 01:17:00,2026-04-03 01:30:00,2026-04-03 01:31:00,A59 ,27.0
2026-04-02,SN2712,2026-04-02 11:35:00,2026-04-02 11:44:00,9.0,2026-04-02 11:47:00,2026-04-02 11:56:00,2026-04-02 12:32:00,2026-04-02 12:33:00,A46 ,11.0
2026-04-02,SN2714,2026-04-02 14:45:00,2026-04-02 14:49:00,4.0,2026-04-02 14:49:00,2026-04-02 14:53:00,2026-04-02 15:18:00,2026-04-02 15:21:00,A44 ,61.0
2026-04-02,SN2722,2026-04-02 20:30:00,2026-04-02 20:22:00,-8.0,2026-04-02 20:34:00,2026-04-02 20:26:00,2026-04-02 20:40:00,2026-04-02 20:42:00,A52 ,35.0
2026-04-02,SN2724,2026-04-03 00:30:00,2026-04-03 01:06:00,36.0,2026-04-03 00:34:00,2026-04-03 01:10:00,2026-04-03 01:47:00,2026-04-03 01:50:00,A69 ,49.0
2026-04-02,SN2726,2026-04-02 10:20:00,2026-04-02 10:17:00,-3.0,2026-04-02 10:24:00,2026-04-02 10:21:00,2026-04-02 10:47:00,2026-04-02 10:49:00,A52 ,14.0
2026-04-02,SN2730,2026-04-02 12:15:00,2026-04-02 12:06:00,-9.0,2026-04-02 12:26:00,2026-04-02 12:17:00,2026-04-02 12:41:00,2026-04-02 12:47:00,A58 ,44.0
2026-04-02,SN2732,2026-04-02 23:30:00,2026-04-02 23:17:00,-13.0,2026-04-02 23:35:00,2026-04-02 23:22:00,2026-04-02 23:35:00,2026-04-02 23:41:00,A51 ,72.0
2026-04-02,SN2810,2026-04-02 15:20:00,2026-04-02 15:09:00,-11.0,2026-04-02 15:24:00,2026-04-02 15:13:00,2026-04-02 15:29:00,2026-04-02 15:30:00,A54 ,13.0
2026-04-02,SN2812,2026-04-02 22:15:00,2026-04-02 21:51:00,-24.0,2026-04-02 22:22:00,2026-04-02 21:58:00,2026-04-02 22:10:00,2026-04-02 22:12:00,A58 ,34.0
2026-04-02,SN2814,2026-04-03 00:45:00,2026-04-03 00:22:00,-23.0,2026-04-03 00:50:00,2026-04-03 00:27:00,2026-04-03 00:34:00,2026-04-03 00:35:00,A55 ,9.0
2026-04-02,SN2816,2026-04-02 10:20:00,2026-04-02 10:20:00,0.0,2026-04-02 10:28:00,2026-04-02 10:28:00,2026-04-02 10:56:00,2026-04-02 10:57:00,A60 ,10.0
2026-04-02,SN2826,2026-04-02 22:05:00,2026-04-02 22:06:00,1.0,2026-04-02 22:19:00,2026-04-02 22:20:00,2026-04-02 22:36:00,2026-04-02 22:38:00,A56 ,46.0
2026-04-02,SN2830,2026-04-02 10:35:00,2026-04-02 10:35:00,0.0,2026-04-02 10:43:00,2026-04-02 10:43:00,2026-04-02 11:04:00,2026-04-02 11:05:00,A46 ,20.0
2026-04-02,SN2902,2026-04-02 13:05:00,2026-04-02 12:41:00,-24.0,2026-04-02 13:14:00,2026-04-02 12:50:00,2026-04-02 13:02:00,2026-04-02 13:05:00,A56 ,29.0
2026-04-02,SN2906,2026-04-02 21:55:00,2026-04-02 21:36:00,-19.0,2026-04-02 22:02:00,2026-04-02 21:43:00,2026-04-02 22:04:00,2026-04-02 22:06:00,A50 ,66.0
2026-04-02,SN2908,2026-04-03 00:50:00,2026-04-03 00:38:00,-12.0,2026-04-03 00:53:00,2026-04-03 00:41:00,2026-04-03 00:55:00,2026-04-03 00:57:00,A66 ,38.0
2026-04-02,SN3126,2026-04-02 20:00:00,2026-04-02 20:48:00,48.0,2026-04-02 20:04:00,2026-04-02 20:52:00,2026-04-02 21:17:00,2026-04-02 21:21:00,A48 ,70.0
2026-04-02,SN3132,2026-04-02 19:40:00,2026-04-02 19:26:00,-14.0,2026-04-02 19:43:00,2026-04-02 19:29:00,2026-04-02 19:53:00,2026-04-02 19:55:00,A44 ,31.0
2026-04-02,SN3140,2026-04-02 15:40:00,2026-04-02 16:00:00,20.0,2026-04-02 15:44:00,2026-04-02 16:04:00,2026-04-02 16:16:00,2026-04-02 16:18:00,A58 ,23.0
2026-04-02,SN3146,2026-04-02 13:00:00,2026-04-02 12:54:00,-6.0,2026-04-02 13:08:00,2026-04-02 13:02:00,2026-04-02 13:20:00,2026-04-02 13:22:00,A48 ,6.0
2026-04-02,SN3148,2026-04-02 16:45:00,2026-04-02 16:36:00,-9.0,2026-04-02 16:52:00,2026-04-02 16:43:00,2026-04-02 16:57:00,2026-04-02 17:00:00,A44 ,63.0
2026-04-02,SN3150,2026-04-02 22:20:00,2026-04-02 22:36:00,16.0,2026-04-02 22:27:00,2026-04-02 22:43:00,2026-04-02 23:05:00,2026-04-02 23:07:00,A66 ,35.0
